x [m],y [m],z [m],stn. height above GW table [m],dg/dH (x-component) [uGal/m],dg/dH (y-component) [uGal/m],dg/dH (z-component) [uGal/m],dg/dH [uGal/m]
2606597.0,1115819.0,2522.0,4.0,-11.625286745207331,-0.6490656530960616,-29.595502451118126,31.8034957742771
2606617.0,1115819.0,2524.0,4.0,-10.612082881070124,5.650986457991138,-27.420343834412396,29.94036083651129
2606637.0,1115819.0,2530.0,4.0,-12.96688892740523,7.957584717096252,-31.099750912593045,34.62163875108686
2606657.0,1115819.0,2536.0,4.0,-13.590642600171392,7.319619190470535,-32.461078486574536,35.94445726242991
2606677.0,1115819.0,2540.0,4.0,-13.636114168450803,5.655866379040837,-31.3423312546845,34.644973121521716
2606697.0,1115819.0,2545.0,4.0,-13.955935726619227,9.361961893569584,-30.617813391112126,34.92656538159945
2606717.0,1115819.0,2551.0,4.0,-16.292357152699967,7.894500000380851,-31.838332154570637,36.625720828837125
2606737.0,1115819.0,2556.0,4.0,-15.840204895130135,6.134238605362144,-32.16461154755406,36.37448570622364
2606757.0,1115819.0,2558.0,4.0,-14.17896234889442,4.530239396717602,-28.70256638747596,32.33269799305964
2606777.0,1115819.0,2561.0,4.0,-15.297189832849758,5.923021955331361,-27.851350463517615,32.32311755550913
2606797.0,1115819.0,2565.0,4.0,-10.270293827508212,9.202471376088875,-34.74821581084532,37.38452777243774
2606817.0,1115819.0,2566.0,4.0,-12.367175010531753,-1.3133767179208922,-35.154529186024895,37.28958163395473
2606837.0,1115819.0,2566.0,4.0,-12.205294643253065,1.8109533104978683,-30.805254421499463,33.184521530296884
2606057.0,1115839.0,2467.0,4.0,-13.621440535078069,6.7027676812305526,-33.229912298468015,36.533516231032195
2606077.0,1115839.0,2472.0,4.0,-10.392183947120829,5.5414850657712265,-28.206880352931634,30.56687166148283
2606097.0,1115839.0,2481.0,4.0,-6.191146780012695,10.002070071136139,-19.766242831670837,23.00165341535598
2606117.0,1115839.0,2500.0,4.0,-12.214482069978274,18.739880670293683,-23.161434565229413,32.19982532396832
2606137.0,1115839.0,2516.0,4.0,-23.434301547930456,16.173630237833695,-30.984318054557892,42.08064601946489
